Texto,Fecha,Concepto,Género,Grupo Etáreo,Nombre Usuario,Escolaridad,Fuente
Esta wea sigue funcionando?,2023-07-17 15:07:26,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuzYyMMuuwG
funcionando como las weas,2023-07-17 20:26:32,False,N/A,N/A,eleg4ntex,N/A,https://www.threads.net/@eleg4ntex/post/Cuz9R-XN_0M
,2023-07-18 11:45:21,False,N/A,N/A,matiwizzz,N/A,https://www.threads.net/@matiwizzz/post/Cu1mc-nLNjg
Si no es por tu notificación ni me acuerdo q la tengo instalada,2023-07-17 15:09:31,False,N/A,N/A,__.dankooo.__,N/A,https://www.threads.net/@__.dankooo.__/post/CuzZBbhAWnn
No se escucha al fondo,2023-07-17 15:32:25,False,N/A,N/A,_.gopazo._,N/A,https://www.threads.net/@_.gopazo._/post/CuzbpN9gNL-
Parece :p,2023-07-18 03:42:57,False,N/A,N/A,laladolli,N/A,https://www.threads.net/@laladolli/post/Cu0vPvdtfme
Nose po dime tu,2023-07-17 16:03:58,False,N/A,N/A,_.cvrloss._,N/A,https://www.threads.net/@_.cvrloss._/post/CuzfQSnLL0N
Parece que sí,2023-07-17 15:24:51,False,N/A,N/A,nibaldo.shinchan,N/A,https://www.threads.net/@nibaldo.shinchan/post/CuzaxtKry8A
Dicennnnm,2023-07-17 16:49:43,False,N/A,N/A,imestebvn,N/A,https://www.threads.net/@imestebvn/post/CuzkfU8AzYP
Quien dejo prendida la luz?,2023-07-17 21:44:45,False,N/A,N/A,oingoboingo421,N/A,https://www.threads.net/@oingoboingo421/post/Cu0GQNMvrmG
Hay q hacer alguna wea pa revivirla,2023-11-12 17:23:44,False,N/A,N/A,ri.rixy,N/A,https://www.threads.net/@ri.rixy/post/CzjeLvxrQpf
SEGUIMOS!,2023-07-11 00:00:14,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuiUKTvt8kQ
Lo dije antes y lo repito… a mal tiempo buena cara…,2023-07-11 00:28:27,False,N/A,N/A,donbolastristes,N/A,https://www.threads.net/@donbolastristes/post/CuiXbGupcrn
,2023-07-11 18:36:29,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/CukT6HwLCWb
"cuando son rajas de minas todos babean, pero llega a ser una raja de hombre peludo y las reglas saltan",2023-07-11 01:17:58,False,N/A,N/A,rateo_mios,N/A,https://www.threads.net/@rateo_mios/post/CuidFyiNZH4
Free potoS,2023-07-11 19:05:59,False,N/A,N/A,xjorquera_,N/A,https://www.threads.net/@xjorquera_/post/CukXUJhASZ1
SJKAJDKDK,2023-07-11 00:36:48,False,N/A,N/A,te.suer,N/A,https://www.threads.net/@te.suer/post/CuiYYMpOuQa
#freechetanga,2023-07-11 00:36:20,False,N/A,N/A,spdr.mz,N/A,https://www.threads.net/@spdr.mz/post/CuiYUvpAAw5
Que nunca se pierdan las tradiciones ❤️,2023-07-11 00:13:11,False,N/A,N/A,bastianpizarrocataldo,N/A,https://www.threads.net/@bastianpizarrocataldo/post/CuiVrPhJTHY
un heroe,2023-07-11 02:00:50,False,N/A,N/A,godblessthisanon,N/A,https://www.threads.net/@godblessthisanon/post/Cuih_qNMOmW
#freechetanga,2023-07-11 06:27:38,False,N/A,N/A,nameless_virus_,N/A,https://www.threads.net/@nameless_virus_/post/CujAh0yuIls
Primero de muchos,2023-07-11 04:27:27,False,N/A,N/A,the.punkspider,N/A,https://www.threads.net/@the.punkspider/post/Cuiyxm0Mg4I
Hay final había más censura que en twitter,2023-07-11 18:21:38,False,N/A,N/A,oingoboingo421,N/A,https://www.threads.net/@oingoboingo421/post/CukSPUbuu_9
Ya murió esta red social qla?,2023-07-10 04:19:12,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CugNCRjti6w
,2023-07-10 06:23:50,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/CugbROsAy1p
Si,2023-07-10 05:44:47,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/CugW1EcADRL
,2023-07-10 12:25:10,False,N/A,N/A,aflezz_,N/A,https://www.threads.net/@aflezz_/post/CuhEpkduhBF
"Salen puras weas pero aqui aun no te funan la cuenta, agradecio'",2023-07-10 04:54:19,False,N/A,N/A,vox_johnson,N/A,https://www.threads.net/@vox_johnson/post/CugRDemOd7E
Es muy penca la weá xd,2023-07-10 20:39:32,False,N/A,N/A,_elikin,N/A,https://www.threads.net/@_elikin/post/Cuh9OcZOrik
Duró menos que la cagá de BeReal,2023-07-10 04:22:05,False,N/A,N/A,saulojadur,N/A,https://www.threads.net/@saulojadur/post/CugNXVFs6ds
"Sí, pero se pasó bien",2023-07-10 05:23:07,False,N/A,N/A,m4u1107,N/A,https://www.threads.net/@m4u1107/post/CugUWamOgzC
Y porqué se murió supuestamente?,2023-07-10 04:54:42,False,N/A,N/A,guldenaar,N/A,https://www.threads.net/@guldenaar/post/CugRGT5s424
Si ojala,2023-07-10 04:59:17,False,N/A,N/A,lady.lma0,N/A,https://www.threads.net/@lady.lma0/post/CugRn3SuwIp
Falta poco,2023-07-10 19:49:53,False,N/A,N/A,sai_lxrd,N/A,https://www.threads.net/@sai_lxrd/post/Cuh3iujJYqM
Si 🚬🚬,2023-07-10 16:19:43,False,N/A,N/A,t0m4s_vrs,N/A,https://www.threads.net/@t0m4s_vrs/post/CuhfffCOCxS
Duro menos q el tío chetanga sin banear,2023-07-10 13:53:54,False,N/A,N/A,nubbesgrises,N/A,https://www.threads.net/@nubbesgrises/post/CuhOzbpufnM
nació muerta,2023-07-10 05:57:27,False,N/A,N/A,carriz0._,N/A,https://www.threads.net/@carriz0._/post/CugYR2RuLEo
Igual que tú pagina qla,2023-07-10 07:40:47,False,N/A,N/A,vicent.quij,N/A,https://www.threads.net/@vicent.quij/post/CugkGqQOG5c
aparentemente,2023-07-10 05:49:20,False,N/A,N/A,ne0.lc,N/A,https://www.threads.net/@ne0.lc/post/CugXWWNuW0A
Si,2023-07-10 23:10:18,False,N/A,N/A,bryan_rblld,N/A,https://www.threads.net/@bryan_rblld/post/CuiOeuzv194
Si,2023-07-10 04:20:40,False,N/A,N/A,pipvx96,N/A,https://www.threads.net/@pipvx96/post/CugNNADs1_G
Chao cabros,2023-07-08 16:04:52,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CucULxWt48g
,2023-07-08 16:15:38,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/CucVb3YAnes
"Chetanga cierra ig
Chetanga:",2023-07-09 03:37:34,False,N/A,N/A,_ju.uj__,N/A,https://www.threads.net/@_ju.uj__/post/CudjctVg26B
,2023-07-09 05:24:29,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/Cudvrvxsvq-
Siganmee! @retrato_animalito Hago  Retratos de mascotas 🇨🇱🐶😸🐴🦊🦜❤️🇨🇱 y pasen al Instagram que hay muchas más fotos😬.,2023-07-08 16:28:41,False,N/A,N/A,retrato_animalito,N/A,https://www.threads.net/@retrato_animalito/post/CucW7ZKrPtu
Chtvnega condenando a la muerte la cuenta para cuando le baneen los potos 😞🙏,2023-07-08 16:26:05,False,N/A,N/A,12o.clock._,N/A,https://www.threads.net/@12o.clock._/post/CucWoU6ON31
En qué me he metido?...,2023-07-08 17:35:36,False,N/A,N/A,bkno.o,N/A,https://www.threads.net/@bkno.o/post/CuceliSuLsv
"la gente aun no entiende que threads es parte de instagram , lo que pasa es que viene a reemplazar esos textos eternos que colocabamos como imagenes en insta ...",2023-07-09 13:45:21,False,N/A,N/A,sightes,N/A,https://www.threads.net/@sightes/post/CuepB8FOYoV
El pibe que borro threads sin saber eso :,2023-07-08 16:14:53,False,N/A,N/A,illyh_,N/A,https://www.threads.net/@illyh_/post/CucVWSbLqtz
y yo para que lo quiero eliminar?😈,2023-07-08 16:06:22,False,N/A,N/A,_.cami.asv._,N/A,https://www.threads.net/@_.cami.asv._/post/CucUX6lLUau
Premio doble ctm,2023-07-08 17:06:43,False,N/A,N/A,diego_canales.f,N/A,https://www.threads.net/@diego_canales.f/post/CucbR-6Ax-D
Cago chetanga,2023-07-09 04:22:06,False,N/A,N/A,_jeremy_020,N/A,https://www.threads.net/@_jeremy_020/post/CudokqCO9i7
SUBANLO SUBAN EL SISMO EN EL OYO DE TU VIEJA SUBANLOOO,2023-07-09 18:17:08,False,N/A,N/A,pelaosteampunk,N/A,https://www.threads.net/@pelaosteampunk/post/CufIImrLQB_
😖😖🤣🤣🤣🤣🤣,2023-07-09 10:34:28,False,N/A,N/A,ninxinthe_world,N/A,https://www.threads.net/@ninxinthe_world/post/CueTL4IO3Yk
que,2023-07-08 16:48:39,False,N/A,N/A,ttkless,N/A,https://www.threads.net/@ttkless/post/CucZNoEuMXv
☝️🤣,2023-07-08 16:31:49,False,N/A,N/A,jorgeluis_cpb,N/A,https://www.threads.net/@jorgeluis_cpb/post/CucXSYcuIhS
Xuxa,2023-07-08 16:27:14,False,N/A,N/A,natyc4t,N/A,https://www.threads.net/@natyc4t/post/CucWwxVOoPS
Maravillosa jugada,2023-07-11 03:18:38,False,N/A,N/A,busesflix,N/A,https://www.threads.net/@busesflix/post/Cuiq5edu2wd
Valoren 😞👌,2023-07-07 22:43:48,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuadD7_vRwv
Cuando chetanga no sube culos o tetas,2023-07-07 22:57:36,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/Cuaemdzgl-c
Pasalo porfa,2023-07-08 00:09:41,False,N/A,N/A,m4xxz3r0,N/A,https://www.threads.net/@m4xxz3r0/post/Cuam5Aut3bB
Por insta?,2023-07-08 00:11:23,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/CuanFaTA9uV
Si porfa man,2023-07-08 00:14:51,False,N/A,N/A,m4xxz3r0,N/A,https://www.threads.net/@m4xxz3r0/post/Cuane3TN7Y6
,2023-07-07 22:57:55,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/CuaepkNvtJz
Mandame esa wea porfa,2023-07-07 23:06:25,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/CuafpmMAYxI
TU ERE EL WEY,2023-07-07 23:43:52,False,N/A,N/A,tx.mellow,N/A,https://www.threads.net/@tx.mellow/post/Cuaj72GLQcp
Hshssh,2023-07-07 22:46:24,False,N/A,N/A,sr.yulian,N/A,https://www.threads.net/@sr.yulian/post/CuadW89r3Yo
"Pensar que como aquí no hay tanta gente aún, prácticamente si no te da paja, podrías ver y responder este comentario, no como en ig que ignoras todos mis mensajes 😔",2023-07-08 00:43:48,False,N/A,N/A,venus.non_,N/A,https://www.threads.net/@venus.non_/post/Cuaqy4Jt41U
Buen día grupo,2023-07-07 15:06:01,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuZopBOOqzx
Ya partimos mal csm sjsjsjs. Abro por primera vez la app y sale esta wea xD,2023-07-07 15:10:04,False,N/A,N/A,carrera.jsee,N/A,https://www.threads.net/@carrera.jsee/post/CuZpIvSAFlv
Se continúa el lore de este arco (espero dure toda la vida),2023-07-07 15:42:43,False,N/A,N/A,__mato._,N/A,https://www.threads.net/@__mato._/post/CuZs3z2rHLl
Pero wnnn,2023-07-07 15:12:41,False,N/A,N/A,gabo_main,N/A,https://www.threads.net/@gabo_main/post/CuZpb22rZ9Y
"Como profesional observador, le doy un 6/10",2023-07-07 15:08:07,False,N/A,N/A,sider.diler,N/A,https://www.threads.net/@sider.diler/post/CuZo6epLwTr
Yo le doy un 5/10 siendo claramente un profesional objetivo 👌🏽🫡,2023-07-07 17:21:24,False,N/A,N/A,gvboo_21,N/A,https://www.threads.net/@gvboo_21/post/CuZ4Kk1Lbax
,2023-07-07 22:59:04,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/CuaeyCSM8Ar
"Apenas pincho tu perfil para seguirte, me sale esto. Que buen servicio 🤌",2023-07-07 17:12:55,False,N/A,N/A,rexxa.u,N/A,https://www.threads.net/@rexxa.u/post/CuZ3MeML-9p
Estaba seguro que no duraría tanto la paz en esta wea djhdjdh,2023-07-07 15:25:30,False,N/A,N/A,x.natsukashii._,N/A,https://www.threads.net/@x.natsukashii._/post/CuZq5upr6QF
Yo y las personas en la micro estamos muy agradecidos 👌,2023-07-07 15:13:02,False,N/A,N/A,7045_ds,N/A,https://www.threads.net/@7045_ds/post/CuZpeaEL9g4
aló? mark zuckenvergas? su app es un rincón depravado 😬,2023-07-07 15:17:27,False,N/A,N/A,spiral.of.earth,N/A,https://www.threads.net/@spiral.of.earth/post/CuZp-vZssai
Tráiganle una falda a la niña,2023-07-07 15:19:20,False,N/A,N/A,camilocg_,N/A,https://www.threads.net/@camilocg_/post/CuZqMkQL7mH
rosada porfi uwu,2023-07-07 15:20:37,False,N/A,N/A,spiral.of.earth,N/A,https://www.threads.net/@spiral.of.earth/post/CuZqV8YsyLg
"Pam🎶Pam🎶Pam🎶Pam🎶
And she cried, over nothing🎶",2023-07-07 23:20:39,False,N/A,N/A,too.mim,N/A,https://www.threads.net/@too.mim/post/CuahR4buF2a
Contenido de calidad nomás en esta aplicación parece,2023-07-07 20:03:18,False,N/A,N/A,m.odia_todo,N/A,https://www.threads.net/@m.odia_todo/post/CuaKsYeO-ss
De repente tengo 40 años soy alcohólico y soy tío (escucho ranchera y estoy divorciado),2023-07-07 15:07:12,False,N/A,N/A,_pvbblo_,N/A,https://www.threads.net/@_pvbblo_/post/CuZozr4L7AE
Por estás cosas soy chetangero de corazón,2023-07-07 15:30:52,False,N/A,N/A,iceberg.penguin,N/A,https://www.threads.net/@iceberg.penguin/post/CuZrhCvLQVY
Que bonito pelo tiene,2023-07-07 15:08:29,False,N/A,N/A,elperroalfonso77,N/A,https://www.threads.net/@elperroalfonso77/post/CuZo9HmLtIC
El inicio del nuevo twitter sksksksksks,2023-07-08 00:13:14,False,N/A,N/A,fxbxxnxn,N/A,https://www.threads.net/@fxbxxnxn/post/CuanS8HMwx4
KSJSJSJSHSHHSHSHSHSHSHSHSHSHSHSH @edwin_pqsi,2023-07-07 15:39:21,False,N/A,N/A,hermosovalery,N/A,https://www.threads.net/@hermosovalery/post/CuZsfNLOLul
Pero weon ajaja estoy en el trabajo 😂,2023-07-07 15:13:13,False,N/A,N/A,vichoogarcia,N/A,https://www.threads.net/@vichoogarcia/post/CuZpf0XuKCB
*Sube esto porque es el contenido viral en Threads*,2023-07-07 12:21:23,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuZV1SZuOZM
Cómo que hoy no es sábado…,2023-07-07 12:24:22,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuZWLC5uKEY
"Debes publicar frases del 2013, esas se hacen vírales 🤑",2023-07-07 12:25:17,False,N/A,N/A,bienctm,N/A,https://www.threads.net/@bienctm/post/CuZWR0pOoxe
,2023-07-07 22:59:23,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/Cuae0hNvckf
,2023-07-07 12:44:03,False,N/A,N/A,mattiias.ignaciio,N/A,https://www.threads.net/@mattiias.ignaciio/post/CuZYbSMrIH_
Me dio un mini infarto pensando que hoy es sabado y vine a trabajar 🫥,2023-07-07 13:02:47,False,N/A,N/A,unaruek,N/A,https://www.threads.net/@unaruek/post/CuZakgsuTLB
wn me asuste pensando que realmente era sábados (los sábados trabajo),2023-07-07 16:26:45,False,N/A,N/A,valeria.clp,N/A,https://www.threads.net/@valeria.clp/post/CuZx6UTLSvA
Evil purowebeoo be like: nadadeOrdeen,2023-07-07 15:25:50,False,N/A,N/A,rickipudu,N/A,https://www.threads.net/@rickipudu/post/CuZq8QLOoTi
"Tan yo amiga, lo leí con su voz 🤭🤣🫰 hola mundo😛 , agregada masiva 😏",2023-07-07 12:24:47,False,N/A,N/A,miguearancibia,N/A,https://www.threads.net/@miguearancibia/post/CuZWOI7Oja_
Purochetanga o chilepaisdechetanga?,2023-07-07 12:28:13,False,N/A,N/A,marcelo.riquelme_,N/A,https://www.threads.net/@marcelo.riquelme_/post/CuZWnVbOuNg
"es normal, ya falta a que se acostumbren",2023-07-07 19:24:27,False,N/A,N/A,aleyketantoo,N/A,https://www.threads.net/@aleyketantoo/post/CuaGP2SpQzD
Publica contenido de esa cuenta diminuta fome,2023-07-07 12:28:01,False,N/A,N/A,francoazg,N/A,https://www.threads.net/@francoazg/post/CuZWl2bAy0E
*Campaña para bloquear a chetanga*,2023-07-07 12:22:34,False,N/A,N/A,carlos_skankhunt042,N/A,https://www.threads.net/@carlos_skankhunt042/post/CuZV930gmvo
"Se nota que ya quieres que sea fin de semana, porque nisiquiera es sábado",2023-07-07 13:08:28,False,N/A,N/A,lordbizarrluis,N/A,https://www.threads.net/@lordbizarrluis/post/CuZbOJkuYCy
Es viernes pero entiendo el mood,2023-07-07 15:21:49,False,N/A,N/A,_ann.flores._,N/A,https://www.threads.net/@_ann.flores._/post/CuZqeuFrsMg
Por que estamos viernes xD,2023-07-07 13:52:05,False,N/A,N/A,dayna_carranza3114,N/A,https://www.threads.net/@dayna_carranza3114/post/CuZgNjFNBm2
Es viernes hmnito,2023-07-07 19:13:49,False,N/A,N/A,rodrigod.s,N/A,https://www.threads.net/@rodrigod.s/post/CuaFB_LAc76
Homero es viernes,2023-07-07 12:47:42,False,N/A,N/A,el_jebs,N/A,https://www.threads.net/@el_jebs/post/CuZY18lO8_r
Pero hoy es viernes :c,2023-07-07 14:25:29,False,N/A,N/A,bym0nk,N/A,https://www.threads.net/@bym0nk/post/CuZkCM_rn5z
*Sube esto porque es el contenido viral en Threads*,2023-07-07 12:21:23,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuZV1SZuOZM
Cómo que hoy no es sábado…,2023-07-07 12:24:22,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuZWLC5uKEY
Es miércoles,2023-07-07 12:30:25,False,N/A,N/A,rurresty,N/A,https://www.threads.net/@rurresty/post/CuZW3Y8LuAA
Pero si es martes recién hermanito mio,2023-07-07 13:10:15,False,N/A,N/A,raccoonloffi,N/A,https://www.threads.net/@raccoonloffi/post/CuZbbIROnYS
Yo tambien creí que era Sábado 😔,2023-07-07 13:34:21,False,N/A,N/A,yosoywayn,N/A,https://www.threads.net/@yosoywayn/post/CuZeLphOh4N
,2023-07-07 22:59:50,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/Cuae3MepEKj
"Debes publicar frases del 2013, esas se hacen vírales 🤑",2023-07-07 12:25:17,False,N/A,N/A,bienctm,N/A,https://www.threads.net/@bienctm/post/CuZWR0pOoxe
,2023-07-07 22:59:23,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/Cuae0hNvckf
,2023-07-07 12:44:03,False,N/A,N/A,mattiias.ignaciio,N/A,https://www.threads.net/@mattiias.ignaciio/post/CuZYbSMrIH_
Me dio un mini infarto pensando que hoy es sabado y vine a trabajar 🫥,2023-07-07 13:02:47,False,N/A,N/A,unaruek,N/A,https://www.threads.net/@unaruek/post/CuZakgsuTLB
wn me asuste pensando que realmente era sábados (los sábados trabajo),2023-07-07 16:26:45,False,N/A,N/A,valeria.clp,N/A,https://www.threads.net/@valeria.clp/post/CuZx6UTLSvA
Evil purowebeoo be like: nadadeOrdeen,2023-07-07 15:25:50,False,N/A,N/A,rickipudu,N/A,https://www.threads.net/@rickipudu/post/CuZq8QLOoTi
"Tan yo amiga, lo leí con su voz 🤭🤣🫰 hola mundo😛 , agregada masiva 😏",2023-07-07 12:24:47,False,N/A,N/A,miguearancibia,N/A,https://www.threads.net/@miguearancibia/post/CuZWOI7Oja_
Purochetanga o chilepaisdechetanga?,2023-07-07 12:28:13,False,N/A,N/A,marcelo.riquelme_,N/A,https://www.threads.net/@marcelo.riquelme_/post/CuZWnVbOuNg
"es normal, ya falta a que se acostumbren",2023-07-07 19:24:27,False,N/A,N/A,aleyketantoo,N/A,https://www.threads.net/@aleyketantoo/post/CuaGP2SpQzD
Publica contenido de esa cuenta diminuta fome,2023-07-07 12:28:01,False,N/A,N/A,francoazg,N/A,https://www.threads.net/@francoazg/post/CuZWl2bAy0E
*Campaña para bloquear a chetanga*,2023-07-07 12:22:34,False,N/A,N/A,carlos_skankhunt042,N/A,https://www.threads.net/@carlos_skankhunt042/post/CuZV930gmvo
"Se nota que ya quieres que sea fin de semana, porque nisiquiera es sábado",2023-07-07 13:08:28,False,N/A,N/A,lordbizarrluis,N/A,https://www.threads.net/@lordbizarrluis/post/CuZbOJkuYCy
Es viernes pero entiendo el mood,2023-07-07 15:21:49,False,N/A,N/A,_ann.flores._,N/A,https://www.threads.net/@_ann.flores._/post/CuZqeuFrsMg
Por que estamos viernes xD,2023-07-07 13:52:05,False,N/A,N/A,dayna_carranza3114,N/A,https://www.threads.net/@dayna_carranza3114/post/CuZgNjFNBm2
Es viernes hmnito,2023-07-07 19:13:49,False,N/A,N/A,rodrigod.s,N/A,https://www.threads.net/@rodrigod.s/post/CuaFB_LAc76
Pasamos el primer día sin reportes,2023-07-07 04:56:30,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuYi2YXLE89
Cuando veo que el chetanga sobrevivió al primer día,2023-07-07 05:01:52,False,N/A,N/A,cesarexplosivo,N/A,https://www.threads.net/@cesarexplosivo/post/CuYjgWVACrk
mañana no pasas ni el medio día,2023-07-07 04:59:19,False,N/A,N/A,alons_o_0,N/A,https://www.threads.net/@alons_o_0/post/CuYjPbRMQ5J
Mañana vamos a subir una v@gin4,2023-07-07 05:03:46,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuYjwFJMFDA
,2023-07-07 05:01:32,False,N/A,N/A,ntaibodiaz,N/A,https://www.threads.net/@ntaibodiaz/post/CuYjeyqNL_A
se celebra,2023-07-07 06:06:35,False,N/A,N/A,matikafka,N/A,https://www.threads.net/@matikafka/post/CuYq6szMr7Q
Eso ya lo veremos,2023-07-07 05:01:27,False,N/A,N/A,99wasoski,N/A,https://www.threads.net/@99wasoski/post/CuYjePOP9OB
Y se me le ocurrió la idea,2023-07-07 05:15:55,False,N/A,N/A,a_casta.20_03,N/A,https://www.threads.net/@a_casta.20_03/post/CuYlI_DOTXe
Finalmente el comienzo de otro buen arco,2023-07-07 05:14:25,False,N/A,N/A,__mato._,N/A,https://www.threads.net/@__mato._/post/CuYk-ClgimA
Como es posible este suceso,2023-07-07 05:24:10,False,N/A,N/A,0x0sc,N/A,https://www.threads.net/@0x0sc/post/CuYmFbJORYT
Mañana:,2023-07-07 07:45:31,False,N/A,N/A,robinson.lafuente,N/A,https://www.threads.net/@robinson.lafuente/post/CuY2QsbOkBE
,2023-07-07 04:57:59,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/CuYjEU3ge--
no se acostumbren,2023-07-07 06:57:32,False,N/A,N/A,xrvthi,N/A,https://www.threads.net/@xrvthi/post/CuYwxUdOX_C
,2023-07-07 04:57:06,False,N/A,N/A,niko_viiruzz,N/A,https://www.threads.net/@niko_viiruzz/post/CuYi-bSAVPD
Yo ya gane uno,2023-07-07 05:40:20,False,N/A,N/A,luisgrimaldo_96,N/A,https://www.threads.net/@luisgrimaldo_96/post/CuYn75TuvpU
,2023-07-07 05:02:24,False,N/A,N/A,28reload,N/A,https://www.threads.net/@28reload/post/CuYjlPxu1H2
GOTY,2023-07-07 05:02:44,False,N/A,N/A,madav_unknown_0,N/A,https://www.threads.net/@madav_unknown_0/post/CuYjocBs9Es
espero estar aquí hasta el primer baneo 🙏🏻,2023-07-07 04:59:41,False,N/A,N/A,_matiasz,N/A,https://www.threads.net/@_matiasz/post/CuYjSHzssvX
CHETANGA OF THE YEAR DEL AÑO,2023-07-07 05:40:46,False,N/A,N/A,too.mim,N/A,https://www.threads.net/@too.mim/post/CuYn-_Bu4Nn
Grande chetanga pensé q lo habían baniao de la existencia,2023-07-07 07:01:14,False,N/A,N/A,nubbesgrises,N/A,https://www.threads.net/@nubbesgrises/post/CuYxMVIO6bM
Seco !!,2023-07-07 05:50:22,False,N/A,N/A,giulliana.sol,N/A,https://www.threads.net/@giulliana.sol/post/CuYpFVXMKrn
Eso es lo que ustedes piensan,2023-07-07 05:08:58,False,N/A,N/A,cristobal_cifuentess,N/A,https://www.threads.net/@cristobal_cifuentess/post/CuYkWEeNT9I
siiuuuuu,2023-07-07 05:00:15,False,N/A,N/A,lvisfelipej,N/A,https://www.threads.net/@lvisfelipej/post/CuYjWPmuIuY
Tráiganme al CtM de @canal13cl,2023-07-07 02:28:25,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuYRz7HNS6y
,2023-07-07 02:39:10,False,N/A,N/A,aflezz_,N/A,https://www.threads.net/@aflezz_/post/CuYTM-HNDii
Chetanga si ganan sale una culona a bailar o no?,2023-07-07 02:37:50,False,N/A,N/A,zatick.exe,N/A,https://www.threads.net/@zatick.exe/post/CuYTDIyMeNe
yo pago por ver esta wea,2023-07-07 02:29:29,False,N/A,N/A,roberzus,N/A,https://www.threads.net/@roberzus/post/CuYSF_vMmcp
Y AL TVN LO HICIERON LLORAR,2023-07-08 02:02:05,False,N/A,N/A,serrano_ech,N/A,https://www.threads.net/@serrano_ech/post/CuazwQ7uLWh
Noche de combos chetanga vs unos randoms (creo q es un canal),2023-07-07 02:50:20,False,N/A,N/A,898sebaa.gb,N/A,https://www.threads.net/@898sebaa.gb/post/CuYUexCsmS2
Tío chetanga siga mi página de pins xfis 🫣,2023-07-07 02:46:26,False,N/A,N/A,latiendiita.pins,N/A,https://www.threads.net/@latiendiita.pins/post/CuYUCIutp4b
Aquí se define quien se queda con canal13,2023-07-07 04:06:11,False,N/A,N/A,too.mim,N/A,https://www.threads.net/@too.mim/post/CuYdKTvOKHg
Abro hilo para juntar las firmas para hacer a chetanga un canal de verdad,2023-07-07 02:32:06,False,N/A,N/A,l.e_silva.m,N/A,https://www.threads.net/@l.e_silva.m/post/CuYSZNHt2PT
Mrda tenía la aplicación en modo oscuro y me sale está mamada💀,2023-07-07 17:19:27,False,N/A,N/A,nonops_16,N/A,https://www.threads.net/@nonops_16/post/CuZ38T4rNXf
Rocky marciano vs Rocky balboa,2023-07-07 02:29:27,False,N/A,N/A,zatick.exe,N/A,https://www.threads.net/@zatick.exe/post/CuYSFvbsafW
Se vine el GOTY of the year señoras y señores 🚬☕️,2023-07-07 11:03:33,False,N/A,N/A,_hns.mm,N/A,https://www.threads.net/@_hns.mm/post/CuZM7I6ut-W
PAGO LO QUE SEA PARA VERLO,2023-07-07 19:13:27,False,N/A,N/A,s1rd34d,N/A,https://www.threads.net/@s1rd34d/post/CuaE_RFJGKl
Esta sera una pelea carterasos  o tirones de pelo??,2023-07-07 17:25:11,False,N/A,N/A,manitosdelana,N/A,https://www.threads.net/@manitosdelana/post/CuZ4mR6O0Ol
Dylantero aqui hay match para la noche de combos,2023-07-07 19:37:25,False,N/A,N/A,joakonabarro,N/A,https://www.threads.net/@joakonabarro/post/CuaHu3uuNfn
NDKDKFKSKFNDKD,2023-07-07 03:07:07,False,N/A,N/A,sebxxflyyy,N/A,https://www.threads.net/@sebxxflyyy/post/CuYWZnEr8mQ
Tengo que ver esta mierda,2023-07-07 02:34:20,False,N/A,N/A,doughtoliii,N/A,https://www.threads.net/@doughtoliii/post/CuYSplxOGBo
